"Object","Close-Approach (CA) Date","CA Distance Nominal (LD | au)","CA Distance Minimum (LD | au)","V relative (km/s)","V infinity (km/s)","H (mag)","Estimated Diameter",""
"(2020 DF3)","2020-Feb-21 18:57 ± < 00:01","8.49 | 0.02181","8.46 | 0.02174","26.33","26.33","24.2","39 m -   88 m","bK20D03F"
"(2020 DJ)","2020-Feb-22 05:57 ± < 00:01","9.22 | 0.02369","9.21 | 0.02368","3.48","3.45","26.0","17 m -   37 m","bK20D00J"
"(2020 DR)","2020-Feb-22 18:01 ± < 00:01","5.57 | 0.01430","5.52 | 0.01418","11.41","11.39","26.4","14 m -   31 m","bK20D00R"
"(2020 DC1)","2020-Feb-22 18:03 ±    00:04","13.84 | 0.03556","13.44 | 0.03454","26.84","26.84","25.3","23 m -   52 m","bK20D01C"
"(2020 DB2)","2020-Feb-22 20:55 ± < 00:01","14.40 | 0.03699","14.08 | 0.03619","20.50","20.49","25.0","26 m -   58 m","bK20D02B"
"(2011 DR)","2020-Feb-23 00:16 ± 7_11:23","14.63 | 0.03760","14.63 | 0.03759","5.83","5.81","25.8","18 m -   41 m","bK11D00R"
"(2016 CO246)","2020-Feb-23 07:40 ± < 00:01","18.30 | 0.04702","18.30 | 0.04702","5.86","5.85","25.8","18 m -   41 m","bK16CO6O"
"(2020 CY2)","2020-Feb-23 08:19 ± < 00:01","11.15 | 0.02866","11.10 | 0.02853","3.79","3.77","27.5","8.6 m -   19 m","bK20C02Y"
"(2020 BR10)","2020-Feb-23 14:55 ± < 00:01","15.35 | 0.03945","15.35 | 0.03943","15.07","15.07","22.8","75 m -  170 m","bK20B10R"
"(2020 DN3)","2020-Feb-23 16:49 ± < 00:01","1.33 | 0.00342","1.33 | 0.00342","14.02","13.96","26.8","11 m -   26 m","bK20D03N"
"(2020 DO3)","2020-Feb-23 17:30 ±    00:04","2.96 | 0.00761","2.95 | 0.00757","15.73","15.71","27.4","8.7 m -   20 m","bK20D03O"
"(2020 DW1)","2020-Feb-23 18:04 ± < 00:01","6.77 | 0.01740","6.71 | 0.01724","7.04","7.01","27.3","9.1 m -   20 m","bK20D01W"
"(2020 BW13)","2020-Feb-24 16:10 ±    00:01","9.08 | 0.02333","9.06 | 0.02327","2.42","2.37","27.4","9.0 m -   20 m","bK20B13W"
"(2020 DV3)","2020-Feb-25 07:15 ± < 00:01","1.06 | 0.00272","1.06 | 0.00271","12.06","11.98","27.8","7.2 m -   16 m","bK20D03V"
"(2020 DT2)","2020-Feb-25 14:28 ± < 00:01","5.18 | 0.01330","5.14 | 0.01322","11.88","11.86","27.6","8.1 m -   18 m","bK20D02T"
"(2020 DR4)","2020-Feb-25 20:30 ±    00:03","0.24 | 0.00062","0.24 | 0.00062","7.43","6.83","29.7","3.0 m -  6.8 m","bK20D04R"
"(2020 DW4)","2020-Feb-25 21:08 ±    00:01","15.12 | 0.03886","15.03 | 0.03861","7.88","7.87","24.9","27 m -   61 m","bK20D04W"
"(2020 DQ3)","2020-Feb-26 00:30 ± < 00:01","14.21 | 0.03651","14.16 | 0.03639","9.42","9.41","24.9","27 m -   61 m","bK20D03Q"
"(2012 DS30)","2020-Feb-26 03:06 ±    06:34","12.21 | 0.03137","11.87 | 0.03050","5.44","5.42","26.0","17 m -   38 m","bK12D30S"
"(2020 DV4)","2020-Feb-27 12:25 ± < 00:01","6.35 | 0.01632","6.33 | 0.01625","22.84","22.84","25.4","22 m -   49 m","bK20D04V"
"(2020 DZ1)","2020-Feb-27 20:07 ± < 00:01","7.42 | 0.01906","7.40 | 0.01902","14.11","14.10","24.0","42 m -   94 m","bK20D01Z"
"(2020 DE3)","2020-Feb-28 10:46 ± < 00:01","9.75 | 0.02506","9.74 | 0.02502","9.14","9.13","23.9","44 m -   99 m","bK20D03E"
"(2020 DM2)","2020-Feb-28 13:32 ± < 00:01","5.88 | 0.01511","5.82 | 0.01495","4.88","4.84","27.2","9.6 m -   21 m","bK20D02M"
"(2015 BK509)","2020-Feb-29 00:29 ± < 00:01","18.65 | 0.04792","18.65 | 0.04792","12.49","12.48","22.4","88 m -  200 m","bK15Bo9K"
"(2020 DV1)","2020-Feb-29 06:01 ± < 00:01","10.42 | 0.02677","10.34 | 0.02656","15.61","15.61","24.1","41 m -   91 m","bK20D01V"
"(2020 DM3)","2020-Feb-29 10:17 ± < 00:01","3.17 | 0.00815","3.16 | 0.00813","15.80","15.78","26.1","16 m -   35 m","bK20D03M"
"(2020 DP3)","2020-Feb-29 19:11 ± < 00:01","14.76 | 0.03792","14.73 | 0.03785","7.89","7.88","25.8","18 m -   41 m","bK20D03P"
"(2020 DR3)","2020-Mar-01 02:06 ± < 00:01","11.67 | 0.02998","11.63 | 0.02988","10.77","10.77","26.1","16 m -   36 m","bK20D03R"
"(2017 BM123)","2020-Mar-01 12:45 ± < 00:01","10.43 | 0.02680","10.43 | 0.02680","8.14","8.13","23.7","48 m -  110 m","bK17BC3M"
"(2020 EG)","2020-Mar-01 16:33 ±    00:12","2.70 | 0.00695","2.58 | 0.00662","3.27","3.15","29.6","3.1 m -  7.0 m","bK20E00G"
"(2020 DW3)","2020-Mar-01 21:41 ± < 00:01","5.09 | 0.01308","5.08 | 0.01306","5.05","5.01","28.3","5.7 m -   13 m","bK20D03W"
"(2020 DZ3)","2020-Mar-02 04:33 ± < 00:01","2.98 | 0.00765","2.97 | 0.00763","21.54","21.52","25.5","21 m -   47 m","bK20D03Z"
"(2020 DD4)","2020-Mar-02 09:57 ±    00:01","2.64 | 0.00678","2.63 | 0.00675","10.58","10.54","28.3","5.8 m -   13 m","bK20D04D"
"(2020 DA4)","2020-Mar-04 02:05 ± < 00:01","2.45 | 0.00629","2.44 | 0.00628","9.05","9.00","25.7","19 m -   43 m","bK20D04A"
"(2020 EA)","2020-Mar-06 03:35 ±    00:01","17.93 | 0.04607","17.83 | 0.04581","8.27","8.26","24.5","33 m -   73 m","bK20E00A"
"(2018 RF6)","2020-Mar-10 08:15 ±    12:36","11.20 | 0.02877","5.45 | 0.01402","12.60","12.59","25.0","27 m -   59 m","bK18R06F"
"(2020 EE)","2020-Mar-10 10:41 ±    00:15","4.78 | 0.01230","4.75 | 0.01221","7.95","7.92","27.0","11 m -   24 m","bK20E00E"
"(2020 CA3)","2020-Mar-10 14:44 ± < 00:01","13.69 | 0.03517","13.63 | 0.03501","6.27","6.26","25.2","24 m -   54 m","bK20C03A"
